sample_id,site_id,collection_date,year
25-220727,106,7/27/22,2022
25-220728,106,7/28/22,2022
25-220802,106,8/2/22,2022
25-220803,106,8/3/22,2022
25-220804,106,8/4/22,2022
25-220809,106,8/9/22,2022
25-220810,106,8/10/22,2022
25-220811,106,8/11/22,2022
25-220816,106,8/16/22,2022
25-220817,106,8/17/22,2022
25-220818,106,8/18/22,2022
25-220823,106,8/23/22,2022
25-220824,106,8/24/22,2022
25-220825,106,8/25/22,2022
25-220830,106,8/30/22,2022
25-220831,106,8/31/22,2022
25-220901,106,9/1/22,2022
25-220906,106,9/6/22,2022
25-220907,106,9/7/22,2022
25-220908,106,9/8/22,2022
25-220913,106,9/13/22,2022
25-220914,106,9/14/22,2022
25-220915,106,9/15/22,2022
25-220920,106,9/20/22,2022
25-220921,106,9/21/22,2022
25-220922,106,9/22/22,2022
25-220927,106,9/27/22,2022
25-220928,106,9/28/22,2022
25-220929,106,9/29/22,2022
25-221004,106,10/4/22,2022
25-221005,106,10/5/22,2022
25-221006,106,10/6/22,2022
25-221011,106,10/11/22,2022
25-221012,106,10/12/22,2022
25-221013,106,10/13/22,2022
25-221018,106,10/18/22,2022
25-221019,106,10/19/22,2022
25-221020,106,10/20/22,2022
25-221025,106,10/25/22,2022
25-221026,106,10/26/22,2022
25-221027,106,10/27/22,2022
25-221101,106,11/1/22,2022
25-221102,106,11/2/22,2022
25-221103,106,11/3/22,2022
25-221108,106,11/8/22,2022
25-221109,106,11/9/22,2022
25-221110,106,11/10/22,2022
25-221115,106,11/15/22,2022
25-221116,106,11/16/22,2022
25-221117,106,11/17/22,2022
25-221121,106,11/21/22,2022
25-221122,106,11/22/22,2022
25-221123,106,11/23/22,2022
25-221129,106,11/29/22,2022
25-221130,106,11/30/22,2022
25-221201,106,12/1/22,2022
25-221206,106,12/6/22,2022
25-221207,106,12/7/22,2022
25-221208,106,12/8/22,2022
25-221213,106,12/13/22,2022
25-221214,106,12/14/22,2022
25-221215,106,12/15/22,2022
25-221220,106,12/20/22,2022
25-221221,106,12/21/22,2022
25-221222,106,12/22/22,2022
25-221228,106,12/28/22,2022
25-221229,106,12/29/22,2022
25-221230,106,12/30/22,2022
25-230103,106,1/3/23,2023
25-230104,106,1/4/23,2023
25-230105,106,1/5/23,2023
25-230110,106,1/10/23,2023
25-230111,106,1/11/23,2023
25-230112,106,1/12/23,2023
25-230117,106,1/17/23,2023
25-230118,106,1/18/23,2023
25-230119,106,1/19/23,2023
25-230124,106,1/24/23,2023
25-230125,106,1/25/23,2023
25-230126,106,1/26/23,2023
25-230131,106,1/31/23,2023
25-230201,106,2/1/23,2023
25-230202,106,2/2/23,2023
25-230207,106,2/7/23,2023
25-230208,106,2/8/23,2023
25-230209,106,2/9/23,2023
25-230214,106,2/14/23,2023
25-230215,106,2/15/23,2023
25-230216,106,2/16/23,2023
25-230221,106,2/21/23,2023
25-230222,106,2/22/23,2023
25-230223,106,2/23/23,2023
25-230228,106,2/28/23,2023
25-230301,106,3/1/23,2023
25-230302,106,3/2/23,2023
25-230307,106,3/7/23,2023
25-230308,106,3/8/23,2023
25-230309,106,3/9/23,2023
25-230314,106,3/14/23,2023
25-230315,106,3/15/23,2023
25-230316,106,3/16/23,2023
25-230321,106,3/21/23,2023
25-230322,106,3/22/23,2023
25-230323,106,3/23/23,2023
25-230328,106,3/28/23,2023
25-230329,106,3/29/23,2023
25-230330,106,3/30/23,2023
25-230404,106,4/4/23,2023
25-230405,106,4/5/23,2023
25-230406,106,4/6/23,2023
25-230411,106,4/11/23,2023
25-230412,106,4/12/23,2023
25-230413,106,4/13/23,2023
25-230418,106,4/18/23,2023
25-230419,106,4/19/23,2023
25-230420,106,4/20/23,2023
25-230425,106,4/25/23,2023
25-230426,106,4/26/23,2023
25-230427,106,4/27/23,2023
25-230502,106,5/2/23,2023
25-230503,106,5/3/23,2023
25-230504,106,5/4/23,2023
25-230509,106,5/9/23,2023
25-230510,106,5/10/23,2023
25-230511,106,5/11/23,2023
25-230516,106,5/16/23,2023
25-230517,106,5/17/23,2023
25-230518,106,5/18/23,2023
25-230523,106,5/23/23,2023
25-230524,106,5/24/23,2023
25-230525,106,5/25/23,2023
25-230530,106,5/30/23,2023
25-230531,106,5/31/23,2023
25-230601,106,6/1/23,2023
25-230606,106,6/6/23,2023
25-230607,106,6/7/23,2023
25-230608,106,6/8/23,2023
25-230613,106,6/13/23,2023
25-230614,106,6/14/23,2023
25-230615,106,6/15/23,2023
25-230620,106,6/20/23,2023
25-230621,106,6/21/23,2023
25-230622,106,6/22/23,2023
25-230627,106,6/27/23,2023
25-230628,106,6/28/23,2023
25-230629,106,6/29/23,2023
25-230703,106,7/3/23,2023
25-230705,106,7/5/23,2023
25-230706,106,7/6/23,2023
25-230711,106,7/11/23,2023
25-230712,106,7/12/23,2023
25-230713,106,7/13/23,2023
25-230718,106,7/18/23,2023
25-230719,106,7/19/23,2023
25-230720,106,7/20/23,2023
25-230724,106,7/24/23,2023
25-230726,106,7/26/23,2023
25-230727,106,7/27/23,2023
25-230801,106,8/1/23,2023
25-230802,106,8/2/23,2023
25-230803,106,8/3/23,2023
25-230808,106,8/8/23,2023
25-230809,106,8/9/23,2023
25-230810,106,8/10/23,2023
25-230815,106,8/15/23,2023
25-230816,106,8/16/23,2023
25-230817,106,8/17/23,2023
25-230822,106,8/22/23,2023
25-230823,106,8/23/23,2023
25-230824,106,8/24/23,2023
25-230829,106,8/29/23,2023
25-230830,106,8/30/23,2023
25-230831,106,8/31/23,2023
25-230906,106,9/6/23,2023
25-230907,106,9/7/23,2023
25-230912,106,9/12/23,2023
25-230913,106,9/13/23,2023
25-230914,106,9/14/23,2023
25-230919,106,9/19/23,2023
25-230920,106,9/20/23,2023
25-230921,106,9/21/23,2023
25-230926,106,9/26/23,2023
25-230927,106,9/27/23,2023
25-230928,106,9/28/23,2023
25-231003,106,10/3/23,2023
25-231004,106,10/4/23,2023
25-231005,106,10/5/23,2023
25-231010,106,10/10/23,2023
25-231011,106,10/11/23,2023
25-231012,106,10/12/23,2023
25-231017,106,10/17/23,2023
25-231018,106,10/18/23,2023
25-231019,106,10/19/23,2023
25-231024,106,10/24/23,2023
25-231025,106,10/25/23,2023
25-231026,106,10/26/23,2023
25-231031,106,10/31/23,2023
25-231101,106,11/1/23,2023
25-231102,106,11/2/23,2023
25-231107,106,11/7/23,2023
25-231108,106,11/8/23,2023
25-231109,106,11/9/23,2023
25-231114,106,11/14/23,2023
25-231115,106,11/15/23,2023
25-231116,106,11/16/23,2023
25-231120,106,11/20/23,2023
25-231121,106,11/21/23,2023
25-231122,106,11/22/23,2023
25-231128,106,11/28/23,2023
25-231129,106,11/29/23,2023
25-231130,106,11/30/23,2023
25-231205,106,12/5/23,2023
25-231206,106,12/6/23,2023
25-231207,106,12/7/23,2023
25-231212,106,12/12/23,2023
25-231213,106,12/13/23,2023
25-231214,106,12/14/23,2023
25-231219,106,12/19/23,2023
25-231220,106,12/20/23,2023
25-231221,106,12/21/23,2023
25-231227,106,12/27/23,2023
25-231228,106,12/28/23,2023
25-231229,106,12/29/23,2023
25-240102,106,1/2/24,2024
25-240103,106,1/3/24,2024
25-240104,106,1/4/24,2024
25-240109,106,1/9/24,2024
25-240110,106,1/10/24,2024
25-240111,106,1/11/24,2024
25-240116,106,1/16/24,2024
25-240117,106,1/17/24,2024
25-240118,106,1/18/24,2024
25-240123,106,1/23/24,2024
25-240124,106,1/24/24,2024
25-240125,106,1/25/24,2024
25-240130,106,1/30/24,2024
25-240131,106,1/31/24,2024
25-240201,106,2/1/24,2024
25-240206,106,2/6/24,2024
25-240207,106,2/7/24,2024
25-240208,106,2/8/24,2024
25-240213,106,2/13/24,2024
25-240214,106,2/14/24,2024
25-240215,106,2/15/24,2024
25-240220,106,2/20/24,2024
OSP110920,107,11/9/20,2020
OSP201204,107,12/4/20,2020
OSP201207,107,12/7/20,2020
OSP201208,107,12/8/20,2020
OSP700053,107,12/9/20,2020
OSP700056,107,12/10/20,2020
OS700036,107,12/11/20,2020
OSP700063,107,12/12/20,2020
OSP700064,107,12/13/20,2020
OSP700051,107,12/14/20,2020
OSP700066,107,12/15/20,2020
OSP700079,107,12/16/20,2020
OSP700078,107,12/17/20,2020
OSP700072,107,12/18/20,2020
OSP700070,107,12/19/20,2020
OSP700089,107,12/20/20,2020
OSP700062,107,12/21/20,2020
OSP700012,107,12/22/20,2020
OSP700090,107,12/23/20,2020
OSP700085,107,12/24/20,2020
OSP700074,107,12/25/20,2020
OSP700081,107,12/26/20,2020
OSP700087,107,12/27/20,2020
OSP700083,107,12/28/20,2020
OSP700073,107,12/29/20,2020
OSP700068,107,12/30/20,2020
OSP700067,107,12/31/20,2020
OSP700088,107,1/1/21,2021
OSP700091,107,1/2/21,2021
OSP700080,107,1/3/21,2021
OSP700071,107,1/4/21,2021
OSP700%27,107,1/5/21,2021
OSP700075,107,1/6/21,2021
OSP700006,107,1/7/21,2021
OSP700069,107,1/8/21,2021
OSP700077,107,1/9/21,2021
OSP700086,107,1/10/21,2021
OSP700076,107,1/11/21,2021
OSP700082,107,1/12/21,2021
OSP700017,107,1/13/21,2021
OSP700084,107,1/14/21,2021
OSP700065,107,1/15/21,2021
OSP700025,107,1/16/21,2021
OSP700016,107,1/17/21,2021
OSP700020,107,1/18/21,2021
OSP700008,107,1/20/21,2021
OSP700011,107,1/21/21,2021
OSP700021,107,1/22/21,2021
OSP700004,107,1/23/21,2021
OSP700028,107,1/24/21,2021
OSP700018,107,1/25/21,2021
OSP700014,107,1/26/21,2021
OSP700019,107,1/27/21,2021
OSP700013,107,1/28/21,2021
OSP700030,107,1/29/21,2021
OSP700023,107,1/30/21,2021
OSP700029,107,1/31/21,2021
OSP700005,107,2/1/21,2021
OSP700024,107,2/2/21,2021
OSP700002,107,2/3/21,2021
OSP700022,107,2/4/21,2021
OSP700010,107,2/5/21,2021
OSP700007,107,2/6/21,2021
OSP700009,107,2/7/21,2021
OSP700001,107,2/8/21,2021
OSP700026,107,2/9/21,2021
OSP700003,107,2/10/21,2021
OSP700015,107,2/11/21,2021
OSP700117,107,2/12/21,2021
OSP700119,107,2/13/21,2021
OSP700094,107,2/15/21,2021
OSP700100,107,2/18/21,2021
OSP700091-20210219,107,2/19/21,2021
OSP700134,107,2/20/21,2021
OSP700136,107,2/21/21,2021
OSP700123,107,2/22/21,2021
OSP700096,107,2/23/21,2021
OSP700126,107,2/24/21,2021
OSP700139,107,2/25/21,2021
OSP700105,107,2/26/21,2021
OSP700101,107,2/27/21,2021
OSP700097,107,3/1/21,2021
OSP700112,107,3/4/21,2021
OSP700130,107,3/5/21,2021
OSP700111,107,3/6/21,2021
OSP700135,107,3/8/21,2021
OSP700106,107,3/9/21,2021
OSP700114,107,3/10/21,2021
OSP700098,107,3/11/21,2021
OSP700104,107,3/12/21,2021
OSP700102,107,3/13/21,2021
OSP700110,107,3/14/21,2021
OSP700116,107,3/15/21,2021
OSP700099,107,3/16/21,2021
OSP700092,107,3/17/21,2021
OSP700118,107,3/18/21,2021
OSP700093,107,3/19/21,2021
OSP700107,107,3/20/21,2021
OSP700113,107,3/22/21,2021
OSP700103,107,3/23/21,2021
OSP700125,107,3/24/21,2021
OSP700131,107,3/25/21,2021
OSP700122,107,3/26/21,2021
OSP700146,107,3/27/21,2021
OSP700133,107,3/29/21,2021
OSP700115,107,3/30/21,2021
OSP700121,107,3/31/21,2021
OSP700157,107,4/1/21,2021
OSP700142,107,4/3/21,2021
OSP700145,107,4/5/21,2021
OSP700155,107,4/6/21,2021
OSP700138,107,4/7/21,2021
OSP700132,107,4/8/21,2021
OSP700109,107,4/9/21,2021
OSP700108,107,4/10/21,2021
OSP700140,107,4/11/21,2021
OSP700129,107,4/12/21,2021
OSP700127,107,4/13/21,2021
OSP700144,107,4/14/21,2021
OSP700156,107,4/15/21,2021
OSP700166,107,4/16/21,2021
OSP700160,107,4/17/21,2021
OSP700168,107,4/18/21,2021
OSP700143,107,4/19/21,2021
OSP700162,107,4/20/21,2021
OSP700170,107,4/21/21,2021
OSP700172,107,4/22/21,2021
OSP700165,107,4/23/21,2021
OSP700141,107,4/24/21,2021
OSP700154,107,4/25/21,2021
OSP700150,107,4/26/21,2021
OSP700152,107,4/27/21,2021
OSP700179,107,4/28/21,2021
OSP700148,107,4/29/21,2021
OSP700158,107,4/30/21,2021
OSP700153,107,5/1/21,2021
OSP700151,107,5/2/21,2021
OSP700147,107,5/3/21,2021
OSP700137,107,5/4/21,2021
OSP700128,107,5/5/21,2021
OSP700164,107,5/6/21,2021
OSP700120,107,5/7/21,2021
OSP700124,107,5/8/21,2021
OSP592021,107,5/9/21,2021
OSP700149,107,5/10/21,2021
OSP700174,107,5/11/21,2021
OSP700159,107,5/12/21,2021
OSP700192,107,5/13/21,2021
OSP700187,107,5/14/21,2021
OSP700188,107,5/15/21,2021
OSP700175,107,5/16/21,2021
OSP700203,107,5/17/21,2021
OSP700181,107,5/18/21,2021
OSP700189,107,5/19/21,2021
OSP700360,107,5/20/21,2021
OSP700371,107,5/21/21,2021
OSP700195,107,5/22/21,2021
OSP700359,107,5/23/21,2021
OSP700370,107,5/24/21,2021
OSP700173,107,5/25/21,2021
OSP700365,107,5/26/21,2021
OSP700369,107,5/27/21,2021
OSP700366,107,5/28/21,2021
OSP700171,107,5/29/21,2021
OSP700378,107,5/30/21,2021
OSP700176,107,5/31/21,2021
OSP700178,107,6/1/21,2021
OSP700194,107,6/2/21,2021
OSP700368,107,6/3/21,2021
OSP700362,107,6/4/21,2021
OSP700382,107,6/5/21,2021
OSP700361,107,6/6/21,2021
OSP700177,107,6/7/21,2021
OSP700376,107,6/8/21,2021
OSP700364,107,6/9/21,2021
OSP700374,107,6/10/21,2021
OSP700384,107,6/11/21,2021
OSP700381,107,6/12/21,2021
OSP700379,107,6/13/21,2021
OSP700367,107,6/14/21,2021
OSP700375,107,6/16/21,2021
OSP700385,107,6/17/21,2021
OSP700380,107,6/18/21,2021
OSP700363,107,6/19/21,2021
OSP700386,107,6/20/21,2021
OSP700358,107,6/21/21,2021
OSP700373,107,6/22/21,2021
OSP700372,107,6/23/21,2021
OSP700357,107,6/24/21,2021
OSP700183,107,6/25/21,2021
OSP700383,107,6/26/21,2021
OSP700182,107,6/27/21,2021
OSP700216,107,6/28/21,2021
OSP700163,107,6/29/21,2021
OSP700410,107,6/30/21,2021
OSP700406,107,7/1/21,2021
OSP700401,107,7/2/21,2021
OSP700416,107,7/3/21,2021
OSP700415,107,7/4/21,2021
OSP700414,107,7/5/21,2021
OSP700403,107,7/6/21,2021
OSP700394,107,7/7/21,2021
OSP700185,107,7/8/21,2021
OSP700411,107,7/9/21,2021
OSP700400,107,7/10/21,2021
OSP700184,107,7/11/21,2021
OSP700398,107,7/12/21,2021
OSP700412,107,7/13/21,2021
OSP700392,107,7/14/21,2021
OSP700402,107,7/15/21,2021
OSP700213,107,7/16/21,2021
OSP700202,107,7/17/21,2021
OSP700212,107,7/18/21,2021
OSP700191,107,7/19/21,2021
OSP700196,107,7/20/21,2021
OSP700209,107,7/21/21,2021
OSP700207,107,7/22/21,2021
OSP700220,107,7/23/21,2021
OSP700210,107,7/24/21,2021
OSP700190,107,7/25/21,2021
OSP700206,107,7/26/21,2021
OSP700204,107,7/27/21,2021
OSP700193,107,7/28/21,2021
OSP700201,107,7/29/21,2021
OSP700208,107,7/30/21,2021
OSP700211,107,7/31/21,2021
OSP700218,107,8/1/21,2021
OSP700200,107,8/2/21,2021
OSP700388,107,8/3/21,2021
OSP700169,107,8/4/21,2021
OSP700205,107,8/6/21,2021
OSP700215,107,8/7/21,2021
OSP700180,107,8/8/21,2021
OSP700405,107,8/9/21,2021
OSP700417,107,8/10/21,2021
OSP700408,107,8/11/21,2021
OSP700391,107,8/12/21,2021
OSP700407,107,8/13/21,2021
OSP700198,107,8/14/21,2021
OSP700413,107,8/15/21,2021
OSP700186,107,8/16/21,2021
OSP700404,107,8/18/21,2021
OSP700397,107,8/19/21,2021
OSP700409,107,8/20/21,2021
OSP700219,107,8/21/21,2021
OSP700199,107,8/22/21,2021
OSP700389,107,8/23/21,2021
OSP700395,107,8/24/21,2021
OSP700197,107,8/25/21,2021
OSP700390,107,8/26/21,2021
OSP700387,107,8/27/21,2021
OSP700288,107,8/28/21,2021
OSP700329,107,8/29/21,2021
OSP700280,107,8/30/21,2021
OSP700292,107,8/31/21,2021
OSP700285,107,9/1/21,2021
OSP700286,107,9/2/21,2021
OSP700283,107,9/3/21,2021
OSP700289,107,9/4/21,2021
OSP700281,107,9/5/21,2021
OSP700334,107,9/6/21,2021
OSP700282,107,9/7/21,2021
OSP700290,107,9/8/21,2021
OSP700270,107,9/9/21,2021
OSP700287,107,9/10/21,2021
OSP700279,107,9/11/21,2021
OSP700396,107,9/12/21,2021
OSP700336,107,9/13/21,2021
OSP700332,107,9/14/21,2021
OSP700393,107,9/16/21,2021
OSP700331,107,9/17/21,2021
OSP700217,107,9/18/21,2021
OSP700277,107,9/19/21,2021
OSP700293,107,9/20/21,2021
OSP700267,107,9/21/21,2021
OSP700268,107,9/22/21,2021
OSP700273,107,9/23/21,2021
OSP700276,107,9/24/21,2021
OSP700271,107,9/25/21,2021
OSP700296,107,9/26/21,2021
OSP700291,107,9/27/21,2021
OSP700274,107,9/28/21,2021
OSP700330,107,9/29/21,2021
OSP700328,107,9/30/21,2021
OSP700269,107,10/1/21,2021
OSP700284,107,10/2/21,2021
OSP700333,107,10/3/21,2021
OSP700275,107,10/4/21,2021
OSP700294,107,10/5/21,2021
OSP700327,107,10/6/21,2021
OSP700335,107,10/8/21,2021
OSP700338,107,10/9/21,2021
OSP700342,107,10/10/21,2021
OSP700272,107,10/11/21,2021
OSP700341,107,10/12/21,2021
OSP700347,107,10/13/21,2021
OSP700343,107,10/14/21,2021
OSP700295,107,10/15/21,2021
OSP700348,107,10/16/21,2021
OSP700339,107,10/17/21,2021
OSP700300,107,10/18/21,2021
OSP700297,107,10/19/21,2021
OSP700306,107,10/20/21,2021
OSP700308,107,10/21/21,2021
OSP700302,107,10/22/21,2021
OSP700312,107,10/23/21,2021
OSP700317,107,10/24/21,2021
OSP700323,107,10/25/21,2021
OSP700324,107,10/26/21,2021
OSP700301,107,10/27/21,2021
OSP700320,107,10/28/21,2021
OSP700321,107,10/29/21,2021
OSP700316,107,10/30/21,2021
OSP700304,107,10/31/21,2021
OSP700325,107,11/1/21,2021
OSP700307,107,11/2/21,2021
OSP700305,107,11/3/21,2021
OSP700354,107,11/4/21,2021
OSP700344,107,11/5/21,2021
OSP700313,107,11/6/21,2021
OSP700322,107,11/7/21,2021
OSP700346,107,11/8/21,2021
OSP700311,107,11/9/21,2021
OSP700315,107,11/10/21,2021
OSP700314,107,11/11/21,2021
OSP700309,107,11/12/21,2021
OSP700319,107,11/13/21,2021
OSP700326,107,11/14/21,2021
OSP700351,107,11/15/21,2021
OSP700318,107,11/16/21,2021
OSP700340,107,11/17/21,2021
OSP700298,107,11/18/21,2021
OSP700349,107,11/19/21,2021
OSP700455,107,11/20/21,2021
OSP700454,107,11/21/21,2021
OSP700443-20211122,107,11/22/21,2021
OSP700450,107,11/23/21,2021
OSP700456,107,11/24/21,2021
OSP700457,107,11/26/21,2021
OSP700446,107,11/27/21,2021
OSP700448,107,11/28/21,2021
OSP700452,107,11/29/21,2021
OSP700445,107,11/30/21,2021
OSP700303,107,12/1/21,2021
OSP700356,107,12/2/21,2021
OSP700440,107,12/3/21,2021
OSP700441,107,12/4/21,2021
OSP700299,107,12/5/21,2021
OSP700352,107,12/6/21,2021
OSP700444,107,12/7/21,2021
OSP700345,107,12/8/21,2021
OSP700350,107,12/9/21,2021
OSP700355,107,12/10/21,2021
OSP700353,107,12/11/21,2021
OSP700439,107,12/12/21,2021
OSP700438,107,12/13/21,2021
OSP700337,107,12/14/21,2021
OSP700437,107,12/15/21,2021
OSP700442-20211216,107,12/16/21,2021
OSP700453,107,12/17/21,2021
OSP700466,107,12/18/21,2021
OSP700458,107,12/19/21,2021
OSP700447,107,12/20/21,2021
OSP700462,107,12/21/21,2021
OSP700464,107,12/22/21,2021
OSP700459,107,12/23/21,2021
OSP700461,107,12/24/21,2021
OSP700449,107,12/26/21,2021
OSP700460,107,12/27/21,2021
OSP700465,107,12/28/21,2021
OSP700451,107,12/29/21,2021
OSP700463,107,12/30/21,2021
OSP700535,107,12/31/21,2021
OSP700534,107,1/2/22,2022
OSP700530,107,1/3/22,2022
OSP700543,107,1/4/22,2022
OSP700542,107,1/5/22,2022
OSP700555,107,1/6/22,2022
OSP700550,107,1/7/22,2022
OSP700544,107,1/8/22,2022
OSP700551,107,1/9/22,2022
OSP700546,107,1/10/22,2022
OSP700545,107,1/11/22,2022
OSP700528,107,1/13/22,2022
OSP700554,107,1/15/22,2022
OSP700531,107,1/16/22,2022
OSP700547,107,1/17/22,2022
OSP700529,107,1/18/22,2022
OSP700533,107,1/19/22,2022
OSP700549,107,1/20/22,2022
OSP700527,107,1/21/22,2022
OSP700536,107,1/22/22,2022
OSP700541,107,1/23/22,2022
OSP700552,107,1/24/22,2022
OSP700540,107,1/25/22,2022
OSP700548,107,1/26/22,2022
OSP700532,107,1/27/22,2022
OSP700556,107,1/28/22,2022
OSP700480,107,1/29/22,2022
OSP700483,107,1/30/22,2022
OSP700485,107,2/1/22,2022
OSP700484,107,2/2/22,2022
OSP700486,107,2/3/22,2022
OSP700473,107,2/4/22,2022
OSP700475,107,2/5/22,2022
OSP700478,107,2/6/22,2022
OSP700491,107,2/7/22,2022
OSP700474,107,2/8/22,2022
OSP700496,107,2/9/22,2022
OSP700495,107,2/10/22,2022
OSP700482,107,2/11/22,2022
OSP700468,107,2/12/22,2022
OSP700476,107,2/13/22,2022
OSP700538,107,2/14/22,2022
OSP700467,107,2/15/22,2022
OSP700481,107,2/17/22,2022
OSP700487,107,2/18/22,2022
OSP700490,107,2/19/22,2022
OSP700493,107,2/20/22,2022
OSP700492,107,2/21/22,2022
OSP700471,107,2/22/22,2022
OSP700470,107,2/23/22,2022
OSP700494,107,2/24/22,2022
OSP700472,107,2/25/22,2022
OSP700477,107,2/26/22,2022
OSP700537,107,2/27/22,2022
OSP700539,107,3/1/22,2022
OSP700479,107,3/2/22,2022
OSP700489,107,3/3/22,2022
OSP700488,107,3/4/22,2022
OSP700469,107,3/5/22,2022
OSP220306,107,3/6/22,2022
OSP700499,107,3/7/22,2022
OSP700525,107,3/8/22,2022
OSP700523,107,3/9/22,2022
OSP700526,107,3/10/22,2022
OSP700524,107,3/11/22,2022
OSP700519,107,3/12/22,2022
OSP700511,107,3/13/22,2022
OSP700518,107,3/14/22,2022
OSP700522,107,3/15/22,2022
OSP700508,107,3/16/22,2022
OSP700505,107,3/17/22,2022
OSP700517,107,3/18/22,2022
OSP700515,107,3/19/22,2022
OSP700520,107,3/20/22,2022
OSP700507,107,3/21/22,2022
OSP700498,107,3/22/22,2022
OSP700514,107,3/23/22,2022
OSP700497,107,3/24/22,2022
OSP700521,107,3/25/22,2022
OSP700510,107,3/26/22,2022
OSP700516,107,3/27/22,2022
OSP700512,107,3/28/22,2022
OSP700503,107,3/29/22,2022
OSP700513,107,3/30/22,2022
OSP700509,107,4/1/22,2022
OSP700506,107,4/2/22,2022
OSP700502,107,4/4/22,2022
OSP700501,107,4/5/22,2022
OSP700500,107,4/7/22,2022
OSP700266,107,4/8/22,2022
OSP700265,107,4/9/22,2022
OSP700264,107,4/10/22,2022
OSP700262,107,4/11/22,2022
OSP700261,107,4/12/22,2022
OSP700260,107,4/13/22,2022
OSP700435,107,4/14/22,2022
OSP700444-2022-04-15,107,4/15/22,2022
OSP700433,107,4/16/22,2022
OSP700424,107,4/17/22,2022
OSP700656,107,4/18/22,2022
OSP700441-2022-04-19,107,4/19/22,2022
OSP700421,107,4/20/22,2022
OSP700623,107,4/21/22,2022
OSP700443,107,4/22/22,2022
OSP700595,107,4/23/22,2022
OSP700445-220424,107,4/24/22,2022
OSP700442,107,4/25/22,2022
OSP700428,107,4/26/22,2022
OSP700431,107,4/27/22,2022
OSP700446-2022-04-28,107,4/28/22,2022
OSP700418,107,4/29/22,2022
OSP700440-202220430,107,4/30/22,2022
OSP700430,107,5/1/22,2022
OSP700436,107,5/2/22,2022
OSP700432,107,5/3/22,2022
OSP700438-20220504,107,5/4/22,2022
OSP700426,107,5/5/22,2022
OSP700434,107,5/6/22,2022
OSP700427,107,5/7/22,2022
OSP700423,107,5/8/22,2022
OSP700425,107,5/9/22,2022
OSP700422,107,5/10/22,2022
OSP700263,107,5/11/22,2022
OSP700419,107,5/12/22,2022
OSP700420,107,5/13/22,2022
OSP700439-20220514,107,5/14/22,2022
OSP700437-20220515,107,5/15/22,2022
OSP700429,107,5/16/22,2022
OSP700592,107,5/17/22,2022
OSP700593,107,5/18/22,2022
OSP700575,107,5/19/22,2022
OSP700651,107,5/20/22,2022
OSP700603,107,5/21/22,2022
OSP700681,107,5/22/22,2022
OSP700578,107,5/23/22,2022
OSP700572,107,5/24/22,2022
OSP700576,107,5/25/22,2022
OSP700664,107,5/26/22,2022
OSP700609,107,5/27/22,2022
OSP700615,107,5/28/22,2022
OSP700608,107,5/29/22,2022
OSP700591,107,5/31/22,2022
OSP700617,107,6/1/22,2022
OSP700598,107,6/2/22,2022
OSP700626,107,6/3/22,2022
OSP700633,107,6/4/22,2022
OSP700628,107,6/5/22,2022
OSP700672,107,6/6/22,2022
OSP700579,107,6/7/22,2022
OSP700605,107,6/8/22,2022
OSP700588,107,6/9/22,2022
OSP700582,107,6/10/22,2022
OSP700640,107,6/11/22,2022
OSP700622,107,6/12/22,2022
OSP700657,107,6/13/22,2022
OSP700614,107,6/14/22,2022
OSP700597,107,6/15/22,2022
OSP700565,107,6/16/22,2022
OSP700649,107,6/17/22,2022
OSP700584,107,6/18/22,2022
OSP700650,107,6/19/22,2022
OSP700669,107,6/20/22,2022
OSP700585,107,6/21/22,2022
OSP700654,107,6/22/22,2022
